"id_loan","CurrentBalance","loan_age","delq_sts","Margin","countLatePayment","RefinanceRateRelativity","RealGDP","ChangeUnemploymentRate","CurrentLCV","fico","flag_fthb","cd_msa","mi_pct","cnt_units","occpy_sts","cltv","dti","orig_upb","ltv","int_rt","channel","ppmt_pnlty","prod_type","st","prop_type","loan_purpose","orig_loan_term","cnt_borr","flag_sc","customerFeedback","Churn","ZIP","Latitude","Longitude"
"F111Q2146244","118417.91","36","0","-0.9500000000000002","0","0.4073362011529218","4","-0.5","-2057.148260833333","728","9","28140","6","1","P","85","36","140000","85","4","R","N","FRM","MO","PU","N","180","2","NA","charge me $.} to provide social media to my . during this period of time i have been unable to get ahold of them to resolved the issue. frankly i have been completely scammed by this company and want my money refunded.","No","64101","39.103463","-94.600614"
"F114Q2040804","29896.03","7","0","-0.6749999999999998","0","0.3549294929389273","2.3","-0.39999999999999947","-174.816516875","820","9","NA","0","1","P","62","25","32000","62","3.875","R","N","FRM","IN","PU","C","180","1","NA","","No","46901","40.531266","-86.169537"
"F109Q4103392","72127.65","31","0","1.15","0","-1.1795827254126898","0.5","-0.1999999999999993","-224.24927249999996","801","N","37964","0","1","P","54","28","75000","54","5","R","N","FRM","PA","SF","P","360","2","NA","","No","19001","40.125912","-75.125442"
"F102Q2164627","162195.93","7","0","0.4249999999999998","0","-0.7331116770224355","2.1","0","135.006891875","733","Y","40900","27","1","P","95","42","163000","95","6.875","T","N","FRM","CA","PU","P","360","1","NA","","No","95701","39.226549","-120.767022"
"F111Q3058021","384549.32","8","0","0.3250000000000002","0","-0.6394496376936023","1.9","-0.10000000000000142","-90.63974916666592","803","N","40900","0","1","P","80","44","390000","80","4.375","C","N","FRM","CA","SF","P","360","2","NA","","No","95701","39.226549","-120.767022"
"F106Q4006946","77297.2","26","0","0.7999999999999998","0","0.003438316334642977","-5.4","1.4000000000000004","-575.4470016666668","791","N","37964","0","1","P","18","999","80000","18","6.25","T","N","FRM","PA","PU","P","360","2","NA","our insurance agent sent the bank a letter with copies of all of our policies shown no gap in coverage. that was on //. we are at our wits end","Yes","19401","40.13018","-75.331629"
"F112Q2151429","204000","4","0","0.040000000000000036","0","-0.4922594698441176","0.1","-0.20000000000000018","85.38333333333341","772","9","NA","25","1","P","90","30","206000","90","3.99","C","N","FRM","NC","PU","N","360","2","NA","however from  i have just received the statement she reprinted and mail. the purchases i made that day was $1.} which i paid. all this for  also i am considering in closing my revolving account with them if they do not take responsibility of how i was treated.","No","27201","36.034172","-79.484829"
"F114Q2085620","338476.85","26","0","1.15","0","-1.191848240936121","3.5","0","4387.375280416667","726","N","19740","30","1","P","94","39","350000","94","5","C","N","FRM","CO","PU","P","360","1","NA","the letter did not explain the detail of concern leading to the cancellation. in addition cancellation has also negated any benefit provided under the annual fee. the legitimate use of s credit services that qualified these rewards can be substantiated.","No","80101","39.36503","-104.01917"
"F112Q1138133","194509.67","27","0","-1.0750000000000002","0","0.5323362011529218","4","-0.5","-2639.901393541667","769","9","16974","0","1","P","59","31","206000","59","3.875","R","N","FRM","IL","SF","N","300","1","NA","","No","60501","41.780221","-87.823244"
"F108Q2262733","360049.3","23","0","0.7750000000000004","0","-1.6718535467580287","3.9","-0.20000000000000107","4823.190316458334","689","N","42060","0","1","P","80","62","368000","80","6.625","C","N","FRM","CA","SF","N","360","1","NA","","No","93401","35.23575","-120.615973"
"F111Q4212500","178198.04","7","0","0.02499999999999991","0","-0.054582725412689825","0.5","-0.1999999999999993","-361.32920749999977","814","9","39580","0","1","P","59","15","182000","59","3.875","B","N","FRM","NC","PU","N","240","2","NA","","Yes","27501","35.484941","-78.68457"
"F110Q1252006","200000","0","0","-1.5999999999999996","0","0.7233701466254141","3.9","-0.20000000000000107","-266.66666666666663","774","N","NA","0","1","P","80","34","200000","80","4.25","C","N","FRM","TN","SF","C","180","1","NA","","Yes","38001","35.81629","-89.159971"
"F113Q2183229","262720.01","26","0","-0.9249999999999998","0","0.45811343876716126","2","-0.20000000000000018","-6688.922584166667","746","N","41700","12","1","P","84","28","275000","84","3.625","R","N","FRM","TX","PU","P","360","1","NA","","No","78201","29.468413","-98.528889"
"F110Q4242000","311000","6","0","-1.6749999999999998","0","0.9012948356516617","2.9","0.09999999999999964","-3167.75","772","N","41884","0","1","P","27","24","335000","27","3.875","C","N","FRM","CA","SF","N","180","1","NA","","No","94401","37.576948","-122.316903"
"F109Q1234850","407331.59","19","0","-0.125","0","-0.818898131238389","2.5","0","-4582.932558541667","714","N","NA","0","1","P","74","46","417000","74","5.125","R","N","FRM","IL","SF","C","360","2","NA","i have a credit card with bank and sometimes like to go and pay the credit card bill with cash in person at a local branch in  ca. i was shocked that they told me they can not take a cash payment without all my personal information. i bank with other banks and have not had a problem with cash transactions","Yes","61001","42.465816","-90.110232"
"F113Q1251876","116223.28","25","0","-1.7000000000000002","0","1.0237044918617357","2.6","-0.1999999999999993","-5224.676386666667","704","9","14010","0","1","P","80","40","132000","80","2.75","R","N","FRM","IL","SF","C","180","2","NA","","No","61701","40.476769","-88.992994"
"F109Q1448436","59148.52","61","0","0.04999999999999982","0","-0.5926637988470782","4","-0.5","-101.33792625000004","772","Y","36084","0","1","P","31","22","65000","31","5","B","N","FRM","CA","CO","P","360","2","NA","","No","94501","37.773793","-122.278115"
"F105Q2333790","65140.83","50","0","-0.2999999999999998","0","-0.8604081227180043","1.3","0.29999999999999893","-2589.9238","683","N","NA","0","1","P","60","40","75000","60","5.75","R","N","FRM","OH","SF","N","240","2","NA","dear sir i was charge excessive late fees on a secured credit card by  bank- representing an effective 10 % interest rate and over  % of my collateral. the bank had failed to notify me either electronically or via paper in spite of me updating the bank staff of this change of address. i have also spent several months trying to get the bank to reverse the several charges they have charge - an effective 10 % + on a completely securitized line","Yes","44401","41.02099","-80.938604"
"F104Q4080003","118573.18","62","0","-0.27500000000000036","0","-1.0033477812723","1.7","-0.09999999999999964","-4406.473367083334","710","N","41140","25","1","P","92","58","128000","92","5.875","T","N","FRM","MO","SF","P","360","1","NA","","Yes","64501","39.765442","-94.844432"
"F107Q2333754","28082.97","20","0","1.4249999999999998","0","-1.2954673146810283","-5.4","1.4000000000000004","257.08086791666665","658","N","16580","0","1","P","58","20","29000","58","6.875","T","N","FRM","IL","SF","N","240","1","NA","","Yes","61801","40.108966","-88.211024"
"F104Q3042860","132005.06","10","0","0.17499999999999982","0","-0.7465313719356592","2.1","-0.20000000000000018","68.92336395833314","727","N","41620","0","1","P","95","47","133000","80","6.625","R","N","FRM","UT","SF","P","360","2","NA","at the time i was 3 months delinquent. they refused to accept the payment and instead advised me that i have to have all three months at once in order to accept the payment. the agent that was assigned to me flat out told me not to bother to appeal because it would not make a difference in the outcome","Yes","84001","40.346686","-110.275956"
"F103Q2435431","319000","2","0","-1.1500000000000004","0","-0.09406551759683524","6.9","0","-917.1250000000002","684","N","42220","0","1","P","90","47","320000","80","5.5","T","N","FRM","CA","SF","C","360","2","NA","","Yes","95401","38.449137","-122.793752"
"F102Q1144014","85293.05","15","0","0.9500000000000002","0","-1.159937098916724","3.8","0.1999999999999993","284.41568499999994","796","N","35840","0","1","P","80","1","86000","80","7","R","N","FRM","FL","CO","P","360","2","NA","","No","34201","27.40168","-82.468524"
"F103Q4220864","156389.08","15","0","-0.40000000000000036","0","-0.5670419104174487","4.3","-0.10000000000000053","-800.1868466666668","633","N","38900","0","1","P","79","34","159000","79","6.25","R","N","FRM","OR","SF","N","360","2","NA","since then i have researched through  home resolved experts and they found out that i actually made an extra payment in  and it was credited to an escrow account. recently they reported me to credit bureau and this has been negatively affecting my credit score. please i need your urgent intervention for this unwarranted harassment.","No","97001","44.990287","-120.604029"
"F101Q2101513","124127.2","23","0","0.7000000000000002","0","-0.7670777733022929","3.8","0.1999999999999993","-990.5852708333333","769","9","13460","0","1","P","53","40","127000","53","6.75","T","N","FRM","OR","SF","C","360","2","NA","she used her own credit card for that rental. last week i got a letter stating that they are going to apply the credit back to my account because i did not send the proper information. she said she will submit a request for more time to investigate on the  of  they applied the  to my account and now i am overdrawn for that amount","Yes","97701","44.112338","-121.20634"
"F102Q2194902","235000","0","0","-0.40000000000000036","0","-0.19009011904432072","2.2","0.09999999999999964","-78.33333333333341","768","N","46060","30","1","P","95","42","235000","95","7.25","T","N","FRM","AZ","SF","P","360","2","NA","","Yes","85701","32.216958","-110.970999"
"F105Q2371192","41449.79","21","0","-1.6500000000000004","0","0.7548624950478091","3.1","0","-1197.8807591666666","795","N","NA","0","1","P","36","30","45000","36","5.5","R","N","FRM","MO","SF","P","180","1","NA",")  bank must comply with my tila and respa demands in order for me to effectively appeal the denial of my loan modification request as  bank has issued a boilerplate  proprietary step rate modification  denial letter without any details from which to understood the basis of their said denial nor do they provide any documents to validate that  bank  n.a . to independently validate this debt i need to conduct a complete exam audit review and accounting of this resolved account from its inception t","No","65001","38.29023","-92.010272"
"F108Q3137184","191295.66","10","0","0.7000000000000002","0","-1.9411738968732566","1.3","0.29999999999999893","1568.5435949999999","743","N","32820","0","1","P","80","23","193000","80","6.75","C","N","FRM","TN","SF","P","360","2","NA","on //  credit card closed my account with reason that they have the right to close my account at their discretion anytime without any prior notice. i have a credit balance on the account amounting to $77.}.","Yes","38001","35.81629","-89.159971"
"F112Q3061881","102408.35","10","0","-0.75","0","0.006151094336039442","0.8","-0.20000000000000018","-537.7729025000002","764","Y","NA","30","1","P","95","42","105000","95","3.5","R","N","FRM","MI","SF","P","360","1","NA","","No","48801","43.374101","-84.677608"
"F107Q3126721","298973.95","36","1","-1.75","10","0.9744789379499776","2.5","0","2990.899039166666","627","N","40900","0","1","P","80","43","300000","80","6.75","T","N","FRM","CA","SF","C","360","2","NA","","No","95601","38.426699","-120.825717"
"F112Q4217935","32571.27","46","0","-0.8250000000000002","0","-0.0071665801658085115","3.1","-0.20000000000000018","-2350.1767295833333","816","9","44180","0","1","P","58","30","85000","58","3.625","R","N","FRM","MO","PU","N","360","1","NA","","No","65601","37.539863","-93.588003"
"F105Q4389895","119388.58","19","0","-0.9249999999999998","0","0.32550878396151983","2.7","0.20000000000000018","-2038.741424166667","783","N","41180","0","1","P","76","27","125000","76","6.125","T","N","FRM","MO","PU","P","240","1","NA","now has sent that account to collections and it has been at collections for over a month and they refused to look into it and refund me the fees. i would like for them to fix their mistake and give me an apology and contact the credit bureaus and get it straitened out with them so my credit score goes back to where it should be and it doesnt show i have an excessively late payments on there. this whole thing is really frustrating and the fact they wont talk with me and fix their mistake really","Yes","63301","38.858035","-90.463316"
